Seq,Title,TagList,apply_space,apply_cost,apply_style
26992,간접 조명과 실링팬으로 연출한 개방감 있는 인테리어,"루버, 매트화이트, 대면형주방, 아일랜드, 냉장고장, 세탁기장, 빌트인후드, 사각싱크볼, 매립정수기, 빌트인현관장, 중앙장식장, 행잉형현관장, 빌트인플러스, 포세린타일, 간접조명, 실링팬, 우물천장, 간접조명, 매립등, 템바보드, 아트월, TV선반, 강마루, 젠다이, 코너선반, 타일욕실, 니켈수전, 포세린타일, 젠다이, LED거울, 템바보드, 포인트타일, 샤워부스, 니켈수전","spa_0001,spa_0010,spa_0007,spa_0011",cos_0009,sty_0001
27010,새로운 주방 구조로 변신한 구축 소형 주방 24평 아파트 인테리어,"매트화이트, 자주방, 아일랜드, 사각싱크볼, 무광도어, 빌트인후드, 주방타일, 주방등","spa_0001,spa_0010",,sty_0004
27014,입주예정 e편한세상 부평 그랑힐스 59b 온전한 휴식을 위한 아늑한 공간 심플 모던,"4인식탁, 원목식탁, 세라믹식탁, 그랑힐스, 인천입주, 인출장, 주방러그, 막아버리겠다, 세라믹식탁, 25평식탁, 서재방, 홈카페, 신혼서재, 휴식공간, 취미공간, 그랑힐스, 인천입주, 서재러그, 슬라이딩장, 파우더장, 화장대장, 안방붙박이장, 붙박이장, 안방인테리어, 안방가구배치, 그랑힐스, 인천입주, 자녀방, 자녀방가구, 자녀방책상, 자녀방침대, 성인자녀방, 컴퓨터책상, 컴퓨터의자, 패브릭침대, 원목침대, 초등학생자녀방, 중학생자녀방, 고등학생자녀방, 패브릭소파, 미니멀, 홈카페, 그랑힐스, 인천입주, 거실인테리어, 거실소파, 패브릭침대, 곡선형침대, 신소재침대, 심플한침대, 한샘침대","spa_0001,spa_0009,spa_0006,spa_0002,spa_0005,spa_9999",cos_0003,sty_0004
27020,따뜻한 화이트 오크 인테리어,"11자주방, 화이트주방, 무드화이트, 아일랜드, 일체형식탁, 우드식탁, 빌트인후드, 사각싱크볼, 모아, 모아소파, 패브릭소파, 모듈소파, 소파테이블, 우드테이블, 거실확장, 붙박이장, 스윙붙박이장, 화이트붙박이장, 파우더장, 매트화이트, 드레스룸, 바흐드레스룸, 현관장, 행잉형현관장, 화이트현관장, 무드화이트, 중앙장식장, 현관필름, 포세린타일, 간접조명","spa_0008,spa_0001,spa_0010,spa_0003,spa_0011,spa_9999",,sty_0001
27021,화이트 모자이크 타일 매력적인 주방,"자주방, 매트화이트, 모자이크타일, 우드상판, 원목상판, 거위목수전, 화이트수전, 상부장간접등, 침니후드, 사각싱크볼, 펫도어, 다운라이트, 자주방, 모자이크타일, 원목상판, 화이트수전, 냉장고장, 싱크대간접등","spa_0001,spa_0010",,sty_0004
27032,상도동 힐스테이트상도센트럴파크아파트 33평 최적의 동선으로 편리한 주방 인테리어,"11자주방, 베이지주방, 그레이스, 사하라, 아일랜드, 아일랜드후드, 필로스, 사각싱크볼",spa_0010,,sty_0004
27061,깊이감 있는 루버 포인트 블랙 화이트 30평 아파트 인테리어,"매입수전, 은경수납장, LED조명거울, 욕실블랙하부장, 조적젠다이, 블랙액세서리, 하프조적샤워파티션, 해바라기샤워기, 비정형거울, 베이지욕실, 블랙화이트부엌, 냉장고장, 사각싱크볼, 블랙거위목수전, 벽선반, 펜던트조명, 루버, 자주방, 우물천장, 매입등, 간접등, 거실커튼, 펜던트조명, 화이트인테리어, 포세린타일바닥, 템바보드, 다운라이트, 시스템에어컨, 그레이커튼, 침대헤드, 간접조명, 행잉형현관장, 베이지타일, 중문, 행잉장조명, 블랙중문","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011",,sty_0004
27071,히든도어로 넓어보이게 사는 집,"루체화이트, 자주방, 무광도어, 냉장고장, 모자이크타일, 홈카페, 홈바, 마이너스몰딩, 인테리어필름, 히든도어, TV매립벽, 매입등, 간접조명, 멀티룸, PC룸, 붙박이장, 방확장, 베란다확장, 홈트레이닝, 멀티룸, 홈짐, 샤워파티션, 포세린타일, 젠다이, 거울장, 슬라이딩중문, 프리미엄중문, 플루트유리, 행잉형현관장, 낮은현관장, 포세린타일, 포세린타일, 욕조시공, 젠다이, 한샘도기, 거울장, 간접조명, 졸리컷","spa_0008,spa_0001,spa_0010,spa_0005,spa_0007,spa_0011",,sty_0002
27124,부드러운 헤링본 마루와 라인 조명의 조화,"바르드레스룸, 바흐시스템장, 시스템행거, 모듈장, 아치게이트, 제타블랙, 대면형주방, 11자주방, 아일랜드, 사각싱크볼, 매립콘센트, 포세린타일, 상부장, 젠다이, 원형거울, LED거울, 블랙수전, 행잉형현관장, 낮은현관장, 간접조명, 템바보드, LED거울, 헤링본마루, 강마루, 라인조명, 이노실링, 매입등, LED거울, 템바보드, 루버, 붙박이장","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0011",,sty_0002
27128,반려동물과 함께하는 펫테리어,"11자주방, 대면형부엌, 한샘바흐키친, 대형아일랜드, 프랑케마리스후드, 침니후드, 라인조명, 우드베이지, 사각싱크볼, 가벽, 침대헤드, 중문, 폴딩도어, 인테리어필름, 벽등, 무드등, 바흐드레스룸, 템바보드, 한샘붙박이장, 화장대, 비정형LED거울, 그레이마블타일욕실, 샤워부스, 조적젠다이, 탑볼세면대, 인테리어필름지, 매립수전, 욕실수납장, LED조명거울, 매립선반, 대형조적욕조, 매립선반, 욕실하부장, 매립수전, 포세린타일욕실, 샤워부스, 유리파티션, 탑볼세면대, LED조명거울, 방확장, 등박스, 시스템에어컨, 다운라이트, 한샘맞춤가구, 하프장, 낮은수납장, 한샘빌트인플러스, 붙박이장, 노출서랍장, 복도형현관인테리어, 스윙중문, 한샘현관장, 한샘매트화이트, 골드손잡이, 등박스, 간접등, 현관우물천장, 아트월, 간살파티션, 매립선반, 등박스, 간접조명, 실링팬, 펫도어, 한샘펜던트조명, 한샘프로메사, 폴딩도어, 거실확장","spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0011",,sty_0002
27129,반짝이는 조명으로 널찍한 공간 연출하기,"바흐바스, 바흐화이트, 프리모화이트, 한샘바스, 마블타일, 로즈골드, 젠다이, 슬라이딩중문, 프리미엄중문, 행잉형현관장, 간접조명, 포세린타일, 테라조타일, 우물천장, 이노실링, 실링팬, 간접조명, 매입등, 다운라이트, 인테리어필름, 슬라이딩중문, 붙박이장, 키친바흐, 맨하탄, 대면형주방, 냉장고장, 키큰장, 아일랜드, 빌트인후드, 히든도어, 아치게이트","spa_0008,spa_0001,spa_0009,spa_0010,spa_0002,spa_0007,spa_0011",,sty_0002
27130,포세린 타일로 꾸민 내추럴 미니멀 무드,"11자부엌, 대면형주방, 한샘루체오크, 엘리카후드, 아일랜드조리대, 카페장, 니켈수전, 인테리어필름, 핀조명, 다운라이트, 빌트인파우더장, 조명장, 붙박이장, 한샘바흐맞춤, 유리도어, 노출서랍장, 가벽, 포세린타일, 행잉형현관장, 한샘무드베이지, 공룡알거울, 헹장조명, 포세린타일바닥, 우물천장, 실링팬, 거실소파, 확장형거실, 미니멀인테리어, 실크벽지, 창호필름시공, 포세린타일욕실, 조적샤워파티션, 조적젠다이, 대리석마블타일, 매립선반, 해바라기샤워기","spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0011",,sty_0002
27131,포근한 패브릭 소파가 매력적인 거실,"3연동중문, 한샘밀란초슬림중문, 망입유리, 모루유리, 마블현관타일, 행잉형현관장, 전신거울, 자주방, 아일랜드, 한샘유로그레이스, 인칸토식탁, 펜던트조명, 거위목수전, 터닝도어, 거실확장, 아치형게이트, 러그, 한샘블랑AV거실장, 한샘MVME소파, 패브릭리클라이너, 쉬폰커튼, 플로어램프, 사이드테이블, 안방인테리어, 한샘슬로우패브릭침대, 노출서랍장, 맞춤붙박이장, 빌트인파우더장, 스타일러장, 우물천장, 침실조명, 조이S, 스터디책상, 수납행거, 한샘붙박이장, 수퍼플랫화이트, 슬림LED방등, 학생방인테리어, 책장, 암막커튼, 한샘바스, 밀란5뉴트럴브라운, 밀란3리버화이트, 휴판넬, 휴플로어, 샤워파티션, 젠다이, 욕실서랍장, 한샘욕실인테리어, 밀란3낭트, 휴플로어, 휴판넬, 젠다이, 샤워파티션, 코너선반, 해바라기샤워기","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0002,spa_0005,spa_0007,spa_0011",,sty_0002
27132,실용적 레이아웃으로 설계한 주방 34평 아파트 인테리어,"매트화이트, 자주방, 키친판넬, 냉장고장, 아일랜드, 사각후드, 스마트콘센트","spa_0001,spa_0010",,sty_0004
27134,공간 효율을 높이는 아일랜드 식탁을 활용한 26평 아파트 인테리어,"자주방, 화이트주방, 매트화이트, 빌트인후드, 사각싱크볼, 아일랜드식탁, 간접조명, 매입등",spa_0010,,sty_0004
27135,스톤 아트월이 돋보이는 복층 인테리어,"간살파티션, 우드간살, 슬라이딩도어, 슬라이딩중문, 프리미엄중문, 무드화이트, 행잉형현관장, 간접조명, 포세린타일, 유로그레이스, 그레이스메그놀리아, 대면형주방, 아일랜드, 엘리카후드, 냉장고장, 키큰장, 인테리어필름, 아트월, TV매립벽, 실링팬, 간접조명, 복층인테리어, 조적욕실, 조적세면대, 매립수전, 거울장, 간접조명, 템바보드, 침대헤드, 붙박이장, 무드화이트, 템바보드, LED거울, 파우더장","spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0011",,sty_0002
27169,새틴 유리의 변하지 않는 컬러감이 돋보이는 주방,"유로그레이스, 그레이스화이트, 그레이스포레스트, 키친판넬, 카라라화이트, 대면형주방",spa_0010,,sty_0002
27170,바깥 뷰를 즐기는 다이닝 공간,"거실확장, 라인펜던트조명, 식탁, 터닝도어, 원형우물천장, 간접등, 실링팬, 통나무테이블, 매립TV벽, 그레이지타일, 포세린타일욕실, 조적젠다이, 욕조, 샤워파티션, 은경슬라이딩장, 한샘욕실액세서리, 자주방, 화이트부엌, 아일랜드조리대, 엘리카제니스후드, 한샘매트화이트, 홈카페장, 플랩장, 아치형게이트, 터닝도어, 다운라이트, 거위목수전, 라운드스윙중문, 행잉형현관장, 낮은수납장, 행잉장조명, 펜던트조명","spa_0001,spa_0010,spa_0007,spa_0011",,sty_0004
27171,내추럴한 매력의 그린 주방 인테리어,"드레스룸, 바흐드레스룸, 행거, 무드그린, 무드화이트, 그린주방, 화이트주방, 자주방, 사각싱크볼, 아일랜드, 아일랜드후드, 붙박이장, 스윙붙박이장, 화이트붙박이장, 무드화이트, 타일욕실, 그레이타일, 포세린타일, 젠다이, 졸리컷, 거울수납장, 욕조, 코너선반","spa_0009,spa_0010,spa_0002,spa_0003,spa_0007",,sty_0001
27173,공간 분리로 완성시킨 구축 인테리어,"공간분리, 무드화이트, 바흐드레스룸, 대면형주방, 핀조명, 엔지니어드스톤, 무드화이트, 행잉형신발장, 초슬림3연동, 간접조명, 아치게이트, 공간분리, 포세린타일, 샤워파티션, 젠다이, 졸리컷, 확장공사, 공간분리, 아치게이트, 대면형주방, TV반매립, 실링팬, 다운라이트","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999",cos_0009,sty_0002
27175,소프트한 미니멀 무드 34평 아파트 인테리어,"자주방, 대면형부엌, 화이트싱크대, 한샘무드화이트, 아일랜드조리대, 필로스주방후드, LED조명, 미가루버, 거실확장, 터닝도어, 라인조명, 다운라이트, 아트월, LED거실등, 시스템에어컨, 소파월, 붙박이장, 한샘무드화이트, 한샘펄클래식, 안방파우더룸, 3단서랍장, 미가루버, 펜던트조명, 욕조, 그레이타일, 테라조젠다이, 한샘은경슬라이딩장, 코너선반, 스프레이건, 타일욕실, 젠다이, 은경슬라이딩장, 욕실간접조명, 샤워파티션, 브론즈유리, 베이지욕실인테리어","spa_0001,spa_0009,spa_0010,spa_0007",,sty_0004
27177,매트 화이트 주방으로 완성한 내추럴 화이트 우드 인테리어,"자주방, 화이트주방, 매트화이트, 아일랜드식탁, 침니후드, 사각싱크볼, 모자이크타일","spa_0010,spa_9999",,sty_0001
27178,친환경 우드 소재로 따뜻하고 안전한 우리 집,"붙박이장, 스윙붙박이장, 화이트붙박이장, 매트화이트, 파우더장, 낮은장, 펜던트조명, 글라스도어, 실링팬, 우드실링팬, 폴딩도어, 화이트폴딩도어, 가죽소파, TV장, 거실장, 매입등, 강마루, 아이방, 샘키즈, 수납장, 장난감선반, 장난감정리함, 전면책상, 투톤벽지, 붙박이장, 아치형게이트, 가벽, 우드포인트, 화이트벽지, LED조명, 여닫이중문, 우드중문, 모루유리, 벤치장, 현관장, 중앙장식장, 가벽, 테라조타일","spa_0001,spa_0009,spa_0006,spa_0003,spa_0011",,sty_0001
27180,개방감 있는 화이트 미니멀 인테리어,"3연동중문, 초슬림중문, 화이트중문, 현관장, 행잉형현관장, 화이트현관장, 거울도어, 포세린타일, 그레이스, 그레이스화이트, 화이트주방, 11자주방, 아일랜드, 아일랜드후드, 사각싱크볼, 보조주방, 욕조, 투명파티션, 샤워파티션, 거울수납장, 젠다이, 타일욕실, 그레이타일, 졸리컷, 젠다이, 조적파티션, 투명파티션, 하프파티션, 화이트수납장, LED거울, 타일욕실, 그레이타일","spa_0010,spa_0007,spa_0011",,sty_0004
27181,비어 있는 벽을 수납공간으로 채운 그레이 모던 인테리어,"11자주방, 화이트주방, 그레이주방, 유광주방, 유로화이트, 유로도브, 아일랜드식탁, 홈카페장, 3연동중문, 슬림중문, 크림중문, 브론즈유리, 현관장, 행잉형현관장, 중앙장식장, 벤치장, 블랙수납장, 매니쉬모던, 욕조, 벽선반, 빌트인플러스, TV장, 붙박이장, 서랍장, 터치도브, 템바보드, 루버, LED조명, 샤워파티션, 투명파티션, 타일욕실, 그레이타일, 우물천장, 간접조명, 실링팬, 매입등, 아트월, TV박스, 슬라이딩중문, 간살중문, 화이트수납장, 베일화이트, 젠다이, LED거울, 샤워부스, 해바라기수전, 타일욕실, 베이지타일","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011",,sty_0002
27183,템바 보드로 입체감을 더한 화이트 인테리어,"자주방, 화이트주방, 매트화이트, 사각싱크볼, 빌트인후드, 아일랜드식탁, 템바보드, 벽선반, 붙박이장, 스윙붙박이장, 화이트붙박이장, 매트화이트, LED조명, 커튼박스, 강마루, 스윙중문, 화이트중문, 현관장, 행잉형현관장, 화이트현관장, 가벽, 파티션, 포세린타일, 젠다이, 샤워파티션, 투명파티션, 화이트수납장, LED거울, 타일욕실, 베이지타일","spa_0009,spa_0010,spa_0007,spa_0011",,sty_0001
27199,효율적인 동선의 자 주방 인테리어,"자주방, 화이트주방, 우드주방, 무드화이트, 코지우드, 아일랜드식탁, 펜던트조명, 휴장판, 실링팬, 매입등, 간접등, 휴장판, 터닝도어, 여닫이중문, 우드중문, 현관장, 행잉형현관장, 화이트현관장, 무드화이트, 간접조명, 포세린타일, 템바보드, 루버, 낮은장","spa_0001,spa_0010,spa_0011",,sty_0001
27204,화이트톤 인테리어에 따뜻함 더하기,"3연동중문, 초슬림중문, 베이지중문, 자주방, 화이트주방, 무드화이트, 아일랜드, 아일랜드후드, 사각싱크볼, 플랩장, 히든도어, 패브릭소파, 코너형소파, 소파테이블, 매입등, 간접등, 포세린타일, 그레이타일, 현관장, 행잉형현관장, 화이트현관장, 중앙장식장, 히든도어","spa_0001,spa_0010,spa_0002,spa_0011",,sty_0004
